word,rarity,reason
gyre,4,larger-level-not-approved
haaf,4,larger-level-not-approved
haar,4,larger-level-not-approved
habena,4,outside-filtered-American-60-80
haboob,4,larger-level-not-approved
hade,4,larger-level-not-approved
hadj,4,outside-filtered-American-60-80
hadji,4,outside-filtered-American-60-80
hadron,4,larger-level-not-approved
haem,4,outside-filtered-American-60-80
haemal,4,outside-filtered-American-60-80
haf,4,outside-filtered-American-60-80
hagbut,4,larger-level-not-approved
hagfish,4,larger-level-not-approved
hagseed,4,outside-filtered-American-60-80
hagship,4,outside-filtered-American-60-80
hah,3,outside-filtered-American-60-80
haha,4,outside-filtered-American-60-80
haiduck,4,outside-filtered-American-60-80
haje,4,outside-filtered-American-60-80
hajib,4,outside-filtered-American-60-80
haka,4,larger-level-not-approved
hal,3,outside-filtered-American-60-80
halbert,4,larger-level-not-approved
halide,4,larger-level-not-approved
haline,4,outside-filtered-American-60-80
hallo,3,outside-filtered-American-60-80
hallux,4,larger-level-not-approved
halm,4,larger-level-not-approved
halma,4,larger-level-not-approved
halmas,4,larger-level-not-approved
halver,4,outside-filtered-American-60-80
hamal,4,larger-level-not-approved
hamate,4,larger-level-not-approved
hammada,4,larger-level-not-approved
hamose,4,outside-filtered-American-60-80
hamous,4,outside-filtered-American-60-80
hamsa,4,outside-filtered-American-60-80
hamular,4,larger-level-not-approved
hamule,4,outside-filtered-American-60-80
hamuli,4,larger-level-not-approved
hamulus,4,larger-level-not-approved
han,3,outside-filtered-American-60-80
hanap,4,outside-filtered-American-60-80
hanaper,4,larger-level-not-approved
hance,4,larger-level-not-approved
hanch,4,outside-filtered-American-60-80
hander,4,larger-level-not-approved
handsel,4,larger-level-not-approved
hangul,4,larger-level-not-approved
hanif,4,outside-filtered-American-60-80
hanja,4,outside-filtered-American-60-80
hanky,4,outside-filtered-American-60-80
hansel,3,larger-level-not-approved
hanzi,4,outside-filtered-American-60-80
haole,4,larger-level-not-approved
happed,4,larger-level-not-approved
happi,4,outside-filtered-American-60-80
hapuku,4,outside-filtered-American-60-80
har,4,outside-filtered-American-60-80
harbour,4,outside-filtered-American-60-80
hardass,4,larger-level-not-approved
hardon,4,outside-filtered-American-60-80
harpe,4,outside-filtered-American-60-80
harumph,4,larger-level-not-approved
hassium,4,larger-level-not-approved
haut,4,larger-level-not-approved
haute,4,larger-level-not-approved
haver,4,larger-level-not-approved
hawala,4,outside-filtered-American-60-80
hawberk,4,outside-filtered-American-60-80
hax,4,outside-filtered-American-60-80
haya,4,outside-filtered-American-60-80
hayduck,4,outside-filtered-American-60-80
haz,4,outside-filtered-American-60-80
hazzan,4,larger-level-not-approved
headend,4,outside-filtered-American-60-80
heben,4,outside-filtered-American-60-80
hedonic,4,larger-level-not-approved
heeler,4,larger-level-not-approved
heeze,4,outside-filtered-American-60-80
hegemon,4,larger-level-not-approved
heh,4,larger-level-not-approved
hei,4,outside-filtered-American-60-80
heiduc,4,outside-filtered-American-60-80
heiduck,4,outside-filtered-American-60-80
heis,4,outside-filtered-American-60-80
helado,4,outside-filtered-American-60-80
helio,4,outside-filtered-American-60-80
helion,4,outside-filtered-American-60-80
hella,4,outside-filtered-American-60-80
henge,4,larger-level-not-approved
hennery,4,larger-level-not-approved
henry,2,larger-level-not-approved
hentai,4,outside-filtered-American-60-80
heptode,4,outside-filtered-American-60-80
heptose,4,larger-level-not-approved
hera,4,outside-filtered-American-60-80
heriot,4,larger-level-not-approved
heros,3,outside-filtered-American-60-80
hest,4,larger-level-not-approved
het,4,larger-level-not-approved
heth,4,larger-level-not-approved
hetman,4,larger-level-not-approved
hetty,4,outside-filtered-American-60-80
hexane,4,larger-level-not-approved
hexode,4,outside-filtered-American-60-80
hexose,4,larger-level-not-approved
heyduk,4,outside-filtered-American-60-80
heyem,4,outside-filtered-American-60-80
hice,4,outside-filtered-American-60-80
hight,4,larger-level-not-approved
hijinks,4,outside-filtered-American-60-80
hiki,4,outside-filtered-American-60-80
hikmah,4,outside-filtered-American-60-80
hilted,4,larger-level-not-approved
hilum,4,larger-level-not-approved
hilus,4,larger-level-not-approved
himbo,4,outside-filtered-American-60-80
hin,3,larger-level-not-approved
hinky,4,outside-filtered-American-60-80
hinny,4,larger-level-not-approved
hippy,3,larger-level-not-approved
hircine,4,larger-level-not-approved
histone,3,larger-level-not-approved
hitman,4,outside-filtered-American-60-80
hiver,4,larger-level-not-approved
hlaford,4,outside-filtered-American-60-80
hoagy,4,outside-filtered-American-60-80
hoar,4,larger-level-not-approved
hoboy,4,outside-filtered-American-60-80
hocus,4,larger-level-not-approved
hodad,4,outside-filtered-American-60-80
hogger,4,larger-level-not-approved
hoise,4,larger-level-not-approved
holland,2,larger-level-not-approved
holm,3,larger-level-not-approved
holt,3,larger-level-not-approved
homa,4,outside-filtered-American-60-80
hondel,4,outside-filtered-American-60-80
hong,2,larger-level-not-approved
hongi,4,larger-level-not-approved
honkey,4,outside-filtered-American-60-80
honour,4,outside-filtered-American-60-80
honyock,4,outside-filtered-American-60-80
hoochie,4,outside-filtered-American-60-80
hoon,4,larger-level-not-approved
hooper,3,larger-level-not-approved
hoopoe,4,larger-level-not-approved
hooptie,4,outside-filtered-American-60-80
hoose,4,outside-filtered-American-60-80
hophead,4,larger-level-not-approved
hoplite,4,larger-level-not-approved
hopple,4,larger-level-not-approved
hork,4,outside-filtered-American-60-80
horo,4,outside-filtered-American-60-80
horsy,4,outside-filtered-American-60-80
hoser,4,larger-level-not-approved
hostie,4,outside-filtered-American-60-80
houmous,4,outside-filtered-American-60-80
howzat,4,larger-level-not-approved
hoy,3,larger-level-not-approved
huck,3,larger-level-not-approved
huevo,4,outside-filtered-American-60-80
huevos,4,outside-filtered-American-60-80
hui,3,outside-filtered-American-60-80
huis,4,outside-filtered-American-60-80
humour,4,outside-filtered-American-60-80
humus,4,outside-filtered-American-60-80
humvee,4,larger-level-not-approved
hun,3,larger-level-not-approved
hundert,4,outside-filtered-American-60-80
hundo,4,outside-filtered-American-60-80
hurley,3,larger-level-not-approved
hurst,3,larger-level-not-approved
hutted,4,larger-level-not-approved
huzza,4,outside-filtered-American-60-80
hwyl,4,larger-level-not-approved
hyaena,4,outside-filtered-American-60-80
hyalin,4,larger-level-not-approved
hyaline,4,larger-level-not-approved
hydric,4,larger-level-not-approved
hydroxy,3,larger-level-not-approved
hyem,4,outside-filtered-American-60-80
hylic,4,outside-filtered-American-60-80
hyoid,4,larger-level-not-approved
hyp,4,outside-filtered-American-60-80
hyponym,4,larger-level-not-approved
hypoxia,4,larger-level-not-approved
hyrax,4,larger-level-not-approved
iceball,4,outside-filtered-American-60-80
ich,4,larger-level-not-approved
ichor,4,larger-level-not-approved
icker,4,larger-level-not-approved
iconize,4,outside-filtered-American-60-80
ide,4,outside-filtered-American-60-80
ideate,4,larger-level-not-approved
idiota,4,outside-filtered-American-60-80
ies,4,outside-filtered-American-60-80
ifere,4,outside-filtered-American-60-80
iftar,4,outside-filtered-American-60-80
ihram,4,larger-level-not-approved
ijtihad,4,outside-filtered-American-60-80
ikona,4,outside-filtered-American-60-80
ilala,4,outside-filtered-American-60-80
ile,4,outside-filtered-American-60-80
ileac,4,larger-level-not-approved
ileus,4,larger-level-not-approved
illume,4,larger-level-not-approved
imager,4,larger-level-not-approved
iman,4,outside-filtered-American-60-80
imbrue,4,larger-level-not-approved
imbrute,4,larger-level-not-approved
immer,4,outside-filtered-American-60-80
immund,4,outside-filtered-American-60-80
impawn,4,larger-level-not-approved
imping,4,larger-level-not-approved
impresa,4,larger-level-not-approved
imprest,4,larger-level-not-approved
impro,4,outside-filtered-American-60-80
imu,4,outside-filtered-American-60-80
incus,4,larger-level-not-approved
incwala,4,outside-filtered-American-60-80
india,1,outside-filtered-American-60-80
indice,4,outside-filtered-American-60-80
indio,4,outside-filtered-American-60-80
indole,4,larger-level-not-approved
infitah,4,outside-filtered-American-60-80
ingle,4,larger-level-not-approved
ingles,4,larger-level-not-approved
injuria,4,outside-filtered-American-60-80
innie,4,outside-filtered-American-60-80
inox,4,outside-filtered-American-60-80
instal,4,outside-filtered-American-60-80
inswing,4,outside-filtered-American-60-80
int,4,outside-filtered-American-60-80
intrada,4,outside-filtered-American-60-80
intrata,4,outside-filtered-American-60-80
inurn,4,larger-level-not-approved
inutile,4,larger-level-not-approved
inveil,4,outside-filtered-American-60-80
iodate,4,larger-level-not-approved
ipe,4,outside-filtered-American-60-80
irie,4,outside-filtered-American-60-80
irised,4,larger-level-not-approved
ischium,4,larger-level-not-approved
ish,4,larger-level-not-approved
isnad,4,outside-filtered-American-60-80
isogon,4,larger-level-not-approved
isohyet,4,larger-level-not-approved
isotach,4,larger-level-not-approved
ist,4,outside-filtered-American-60-80
istid,4,outside-filtered-American-60-80
ita,4,outside-filtered-American-60-80
ital,4,outside-filtered-American-60-80
ith,4,outside-filtered-American-60-80
ivan,3,outside-filtered-American-60-80
iwan,4,outside-filtered-American-60-80
ixnay,4,outside-filtered-American-60-80
izmel,4,outside-filtered-American-60-80
izzard,4,larger-level-not-approved
jacal,4,larger-level-not-approved
jackeen,4,outside-filtered-American-60-80
jaffa,4,outside-filtered-American-60-80
jagger,3,larger-level-not-approved
jaghir,4,outside-filtered-American-60-80
jak,4,larger-level-not-approved
jake,2,larger-level-not-approved
jakes,4,larger-level-not-approved
jaleo,4,outside-filtered-American-60-80
jamaica,3,outside-filtered-American-60-80
jambe,4,larger-level-not-approved
jambon,4,outside-filtered-American-60-80
jameed,4,outside-filtered-American-60-80
jamjar,4,outside-filtered-American-60-80
jandal,4,outside-filtered-American-60-80
jardin,4,outside-filtered-American-60-80
jarhead,4,larger-level-not-approved
jarl,4,larger-level-not-approved
jarrah,4,larger-level-not-approved
jas,4,outside-filtered-American-60-80
jaspe,4,larger-level-not-approved
jawn,4,outside-filtered-American-60-80
jee,4,larger-level-not-approved
jeet,4,outside-filtered-American-60-80
jefe,4,larger-level-not-approved
jeg,4,outside-filtered-American-60-80
jehad,4,outside-filtered-American-60-80
jehu,4,larger-level-not-approved
jellaba,4,larger-level-not-approved
jerboa,4,larger-level-not-approved
jerker,4,larger-level-not-approved
jerran,4,outside-filtered-American-60-80
jes,4,outside-filtered-American-60-80
jess,3,larger-level-not-approved
jessed,4,larger-level-not-approved
jetlag,4,outside-filtered-American-60-80
jetski,4,outside-filtered-American-60-80
jew,3,larger-level-not-approved
jewfish,4,larger-level-not-approved
jharal,4,outside-filtered-American-60-80
jibber,4,larger-level-not-approved
jidder,4,outside-filtered-American-60-80
jiggy,4,larger-level-not-approved
jip,4,outside-filtered-American-60-80
jizz,4,outside-filtered-American-60-80
joanna,3,outside-filtered-American-60-80
jobbie,4,larger-level-not-approved
jobby,4,outside-filtered-American-60-80
jod,4,outside-filtered-American-60-80
joe,2,larger-level-not-approved
johnson,4,outside-filtered-American-60-80
joned,4,outside-filtered-American-60-80
jones,2,larger-level-not-approved
jorum,4,larger-level-not-approved
jos,3,outside-filtered-American-60-80
joseph,2,larger-level-not-approved
joshi,4,outside-filtered-American-60-80
joss,3,larger-level-not-approved
jota,4,larger-level-not-approved
joygasm,4,outside-filtered-American-60-80
jubilar,4,outside-filtered-American-60-80
judas,3,larger-level-not-approved
judoka,4,larger-level-not-approved
jugate,4,larger-level-not-approved
julio,3,outside-filtered-American-60-80
jumbuck,4,larger-level-not-approved
jun,3,outside-filtered-American-60-80
june,1,outside-filtered-American-60-80
junky,4,larger-level-not-approved
junto,4,larger-level-not-approved
jurat,4,larger-level-not-approved
jus,4,larger-level-not-approved
juxta,4,outside-filtered-American-60-80
kaas,4,outside-filtered-American-60-80
kaf,4,larger-level-not-approved
kaffir,4,larger-level-not-approved
kaftan,4,outside-filtered-American-60-80
kai,4,larger-level-not-approved
kaizen,4,larger-level-not-approved
kaj,4,outside-filtered-American-60-80
kaki,4,larger-level-not-approved
kakke,4,outside-filtered-American-60-80
kaks,4,outside-filtered-American-60-80
kalam,4,outside-filtered-American-60-80
kali,3,larger-level-not-approved
kalif,4,larger-level-not-approved
kalij,4,outside-filtered-American-60-80
kalima,4,outside-filtered-American-60-80
kaliph,4,larger-level-not-approved
kalis,4,larger-level-not-approved
kalium,4,outside-filtered-American-60-80
kalua,4,outside-filtered-American-60-80
kam,4,outside-filtered-American-60-80
kama,4,larger-level-not-approved
kamala,3,larger-level-not-approved
kamao,4,outside-filtered-American-60-80
kami,4,larger-level-not-approved
kamik,4,outside-filtered-American-60-80
kamila,4,outside-filtered-American-60-80
kan,3,outside-filtered-American-60-80
kanaka,4,larger-level-not-approved
kanban,4,larger-level-not-approved
kanna,4,outside-filtered-American-60-80
kaon,4,larger-level-not-approved
kaph,4,larger-level-not-approved
kapo,4,outside-filtered-American-60-80
kapusta,4,outside-filtered-American-60-80
kaputt,4,larger-level-not-approved
kara,4,outside-filtered-American-60-80
karass,4,outside-filtered-American-60-80
karl,2,outside-filtered-American-60-80
karoo,4,larger-level-not-approved
karoshi,4,outside-filtered-American-60-80
karst,4,larger-level-not-approved
kasha,4,larger-level-not-approved
kat,3,larger-level-not-approved
kata,4,larger-level-not-approved
katal,4,outside-filtered-American-60-80
katana,4,outside-filtered-American-60-80
kate,2,outside-filtered-American-60-80
kau,4,outside-filtered-American-60-80
kauris,4,larger-level-not-approved
kavass,4,outside-filtered-American-60-80
kawa,4,outside-filtered-American-60-80
kay,3,larger-level-not-approved
kayu,4,outside-filtered-American-60-80
kea,4,larger-level-not-approved
kebbuck,4,larger-level-not-approved
kecapi,4,outside-filtered-American-60-80
keck,4,larger-level-not-approved
keddah,4,larger-level-not-approved
kedge,4,larger-level-not-approved
kegger,4,larger-level-not-approved
